0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.31,1.67
0.31,1.67
0.31,1.67
0.31,1.67
0.31,1.67
0.31,1.67
0.84,1.88
0.84,1.88
0.84,1.88
0.84,1.88
0.84,1.88
0.84,1.88
1.30,2.29
1.30,2.29
1.30,2.29
1.30,2.29
1.30,2.29
1.30,2.29
1.78,2.92
1.78,2.92
1.78,2.92
1.78,2.92
1.78,2.92
1.78,2.92
2.16,2.71
2.16,2.71
2.16,2.71
2.16,2.71
2.16,2.71
2.16,2.71
2.44,3.13
2.44,3.13
2.44,3.13
2.44,3.13
2.44,3.13
2.44,3.13
2.73,3.33
2.73,3.33
2.73,3.33
2.73,3.33
2.73,3.33
2.73,3.33
2.99,3.54
2.99,3.54
2.99,3.54
2.99,3.54
2.99,3.54
2.99,3.54
3.23,3.75
3.23,3.75
3.23,3.75
3.23,3.75
3.23,3.75
3.23,3.75
3.27,2.92
3.27,2.92
3.27,2.92
3.27,2.92
3.27,2.92
3.27,2.92
3.29,3.75
3.29,3.75
3.29,3.75
3.29,3.75
3.29,3.75
3.29,3.75
3.54,4.17
3.54,4.17
3.54,4.17
3.54,4.17
3.54,4.17
3.54,4.17
3.88,4.79
3.88,4.79
3.88,4.79
3.88,4.79
3.88,4.79
3.88,4.79
4.22,4.79
4.22,4.79
4.22,4.79
4.22,4.79
4.22,4.79
4.22,4.79
4.54,5.42
4.54,5.42
4.54,5.42
4.54,5.42
4.54,5.42
4.54,5.42
4.94,5.83
4.94,5.83
4.94,5.83
4.94,5.83
4.94,5.83
4.94,5.83
5.31,6.04
5.31,6.04
5.31,6.04
5.31,6.04
5.31,6.04
5.31,6.04
5.61,6.25
5.61,6.25
5.61,6.25
5.61,6.25
5.61,6.25
5.61,6.25
5.89,6.46
5.89,6.46
5.89,6.46
5.89,6.46
5.89,6.46
5.89,6.46
6.13,6.67
6.13,6.67
6.13,6.67
6.13,6.67
6.13,6.67
6.13,6.67
6.41,7.08
6.41,7.08
6.41,7.08
6.41,7.08
6.41,7.08
6.41,7.08
6.66,7.08
6.66,7.08
6.66,7.08
6.66,7.08
6.66,7.08
6.66,7.08
6.81,7.08
6.81,7.08
6.81,7.08
6.81,7.08
6.81,7.08
6.81,7.08
6.95,7.29
6.95,7.29
6.95,7.29
6.95,7.29
6.95,7.29
6.95,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.27,7.92
7.27,7.92
7.27,7.92
7.27,7.92
7.27,7.92
7.27,7.92
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.53,7.92
7.53,7.92
7.53,7.92
7.53,7.92
7.53,7.92
7.53,7.92
7.67,7.92
7.67,7.92
7.67,7.92
7.67,7.92
7.67,7.92
7.67,7.92
7.80,8.13
7.80,8.13
7.80,8.13
7.80,8.13
7.80,8.13
7.80,8.13
7.92,8.13
7.92,8.13
7.92,8.13
7.92,8.13
7.92,8.13
7.92,8.13
8.03,8.33
8.03,8.33
8.03,8.33
8.03,8.33
8.03,8.33
8.03,8.33
8.18,8.54
8.18,8.54
8.18,8.54
8.18,8.54
8.18,8.54
8.18,8.54
8.35,8.75
8.35,8.75
8.35,8.75
8.35,8.75
8.35,8.75
8.35,8.75
8.54,8.96
8.54,8.96
8.54,8.96
8.54,8.96
8.54,8.96
8.54,8.96
8.73,9.17
8.73,9.17
8.73,9.17
8.73,9.17
8.73,9.17
8.73,9.17
8.89,9.17
8.89,9.17
8.89,9.17
8.89,9.17
8.89,9.17
8.89,9.17
8.99,9.17
8.99,9.17
8.99,9.17
8.99,9.17
8.99,9.17
8.99,9.17
9.09,9.38
9.09,9.38
9.09,9.38
9.09,9.38
9.09,9.38
9.09,9.38
9.24,9.58
9.24,9.58
9.24,9.58
9.24,9.58
9.24,9.58
9.24,9.58
9.33,9.38
9.33,9.38
9.33,9.38
9.33,9.38
9.33,9.38
9.33,9.38
9.42,9.79
9.42,9.79
9.42,9.79
9.42,9.79
9.42,9.79
9.42,9.79
9.56,9.79
9.56,9.79
9.56,9.79
9.56,9.79
9.56,9.79
9.56,9.79
9.68,10.00
9.68,10.00
9.68,10.00
9.68,10.00
9.68,10.00
9.68,10.00
9.76,9.79
9.76,9.79
9.76,9.79
9.76,9.79
9.76,9.79
9.76,9.79
9.85,10.21
9.85,10.21
9.85,10.21
9.85,10.21
9.85,10.21
9.85,10.21
9.90,9.79
9.90,9.79
9.90,9.79
9.90,9.79
9.90,9.79
9.90,9.79
9.94,10.21
9.94,10.21
9.94,10.21
9.94,10.21
9.94,10.21
9.94,10.21
10.11,10.63
10.11,10.63
10.11,10.63
10.11,10.63
10.11,10.63
10.11,10.63
10.23,10.21
10.23,10.21
10.23,10.21
10.23,10.21
10.23,10.21
10.23,10.21
10.30,10.63
10.30,10.63
10.30,10.63
10.30,10.63
10.30,10.63
10.30,10.63
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.35,10.21
10.35,10.21
10.35,10.21
10.35,10.21
10.35,10.21
10.35,10.21
10.34,10.42
10.34,10.42
10.34,10.42
10.34,10.42
10.34,10.42
10.34,10.42
10.33,10.21
10.33,10.21
10.33,10.21
10.33,10.21
10.33,10.21
10.33,10.21
10.32,10.42
10.32,10.42
10.32,10.42
10.32,10.42
10.32,10.42
10.32,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.38,10.42
10.32,10.00
10.32,10.00
10.32,10.00
10.32,10.00
10.32,10.00
10.32,10.00
10.31,10.63
10.31,10.63
10.31,10.63
10.31,10.63
10.31,10.63
10.31,10.63
10.39,10.42
10.39,10.42
10.39,10.42
10.39,10.42
10.39,10.42
10.39,10.42
10.36,10.21
10.36,10.21
10.36,10.21
10.36,10.21
10.36,10.21
10.36,10.21
10.42,10.83
10.42,10.83
10.42,10.83
10.42,10.83
10.42,10.83
10.42,10.83
10.50,10.42
10.50,10.42
10.50,10.42
10.50,10.42
10.50,10.42
10.50,10.42
10.47,10.42
10.47,10.42
10.47,10.42
10.47,10.42
10.47,10.42
10.47,10.42
10.41,10.21
10.41,10.21
10.41,10.21
10.41,10.21
10.41,10.21
10.41,10.21
10.34,10.21
10.34,10.21
10.34,10.21
10.34,10.21
10.34,10.21
10.34,10.21
10.33,10.42
10.33,10.42
10.33,10.42
10.33,10.42
10.33,10.42
10.33,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.36,10.42
10.30,10.00
10.30,10.00
10.30,10.00
10.30,10.00
10.30,10.00
10.30,10.00
10.27,10.42
10.27,10.42
10.27,10.42
10.27,10.42
10.27,10.42
10.27,10.42
10.25,10.00
10.25,10.00
10.25,10.00
10.25,10.00
10.25,10.00
10.25,10.00
10.16,10.00
10.16,10.00
10.16,10.00
10.16,10.00
10.16,10.00
10.16,10.00
10.14,10.21
10.14,10.21
10.14,10.21
10.14,10.21
10.14,10.21
10.14,10.21
10.16,10.21
10.16,10.21
10.16,10.21
10.16,10.21
10.16,10.21
10.16,10.21
10.14,10.00
10.14,10.00
10.14,10.00
10.14,10.00
10.14,10.00
10.14,10.00
10.05,9.79
10.05,9.79
10.05,9.79
10.05,9.79
10.05,9.79
10.05,9.79
9.99,10.00
9.99,10.00
9.99,10.00
9.99,10.00
9.99,10.00
9.99,10.00
9.96,9.79
9.96,9.79
9.96,9.79
9.96,9.79
9.96,9.79
9.96,9.79
9.94,10.00
9.94,10.00
9.94,10.00
9.94,10.00
9.94,10.00
9.94,10.00
9.96,10.00
9.96,10.00
9.96,10.00
9.96,10.00
9.96,10.00
9.96,10.00
9.86,9.38
9.86,9.38
9.86,9.38
9.86,9.38
9.86,9.38
