0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.09,1.46
0.09,1.46
0.09,1.46
0.09,1.46
0.09,1.46
0.38,1.67
0.38,1.67
0.38,1.67
0.38,1.67
0.38,1.67
0.84,2.29
0.84,2.29
0.84,2.29
0.84,2.29
0.84,2.29
1.35,2.29
1.35,2.29
1.35,2.29
1.35,2.29
1.35,2.29
1.80,2.29
1.80,2.29
1.80,2.29
1.80,2.29
1.80,2.29
2.12,2.50
2.12,2.50
2.12,2.50
2.12,2.50
2.12,2.50
2.36,2.71
2.36,2.71
2.36,2.71
2.36,2.71
2.36,2.71
2.56,3.13
2.56,3.13
2.56,3.13
2.56,3.13
2.56,3.13
2.77,3.33
2.77,3.33
2.77,3.33
2.77,3.33
2.77,3.33
2.98,3.33
2.98,3.33
2.98,3.33
2.98,3.33
2.98,3.33
3.18,3.75
3.18,3.75
3.18,3.75
3.18,3.75
3.18,3.75
3.41,4.17
3.41,4.17
3.41,4.17
3.41,4.17
3.41,4.17
3.66,4.17
3.66,4.17
3.66,4.17
3.66,4.17
3.66,4.17
3.92,4.58
3.92,4.58
3.92,4.58
3.92,4.58
3.92,4.58
4.16,4.58
4.16,4.58
4.16,4.58
4.16,4.58
4.16,4.58
4.37,4.58
4.37,4.58
4.37,4.58
4.37,4.58
4.37,4.58
4.54,5.00
4.54,5.00
4.54,5.00
4.54,5.00
4.54,5.00
4.71,5.21
4.71,5.21
4.71,5.21
4.71,5.21
4.71,5.21
4.89,5.21
4.89,5.21
4.89,5.21
4.89,5.21
4.89,5.21
5.06,5.42
5.06,5.42
5.06,5.42
5.06,5.42
5.06,5.42
5.20,5.42
5.20,5.42
5.20,5.42
5.20,5.42
5.20,5.42
5.33,5.63
5.33,5.63
5.33,5.63
5.33,5.63
5.33,5.63
5.46,5.83
5.46,5.83
5.46,5.83
5.46,5.83
5.46,5.83
5.59,5.83
5.59,5.83
5.59,5.83
5.59,5.83
5.59,5.83
5.72,6.04
5.72,6.04
5.72,6.04
5.72,6.04
5.72,6.04
5.85,6.25
5.85,6.25
5.85,6.25
5.85,6.25
5.85,6.25
5.99,6.25
5.99,6.25
5.99,6.25
5.99,6.25
5.99,6.25
6.13,6.46
6.13,6.46
6.13,6.46
6.13,6.46
6.13,6.46
6.25,6.46
6.25,6.46
6.25,6.46
6.25,6.46
6.25,6.46
6.36,6.46
6.36,6.46
6.36,6.46
6.36,6.46
6.36,6.46
6.43,6.46
6.43,6.46
6.43,6.46
6.43,6.46
6.43,6.46
6.48,6.67
6.48,6.67
6.48,6.67
6.48,6.67
6.48,6.67
6.54,6.88
6.54,6.88
6.54,6.88
6.54,6.88
6.54,6.88
6.63,6.67
6.63,6.67
6.63,6.67
6.63,6.67
6.63,6.67
6.70,6.88
6.70,6.88
6.70,6.88
6.70,6.88
6.70,6.88
6.77,7.08
6.77,7.08
6.77,7.08
6.77,7.08
6.77,7.08
6.87,7.08
6.87,7.08
6.87,7.08
6.87,7.08
6.87,7.08
6.97,7.29
6.97,7.29
6.97,7.29
6.97,7.29
6.97,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.08,7.29
7.19,7.50
7.19,7.50
7.19,7.50
7.19,7.50
7.19,7.50
7.29,7.29
7.29,7.29
7.29,7.29
7.29,7.29
7.29,7.29
7.37,7.71
7.37,7.71
7.37,7.71
7.37,7.71
7.37,7.71
7.46,7.71
7.46,7.71
7.46,7.71
7.46,7.71
7.46,7.71
7.56,7.71
7.56,7.71
7.56,7.71
7.56,7.71
7.56,7.71
7.65,7.92
7.65,7.92
7.65,7.92
7.65,7.92
7.65,7.92
7.74,7.92
7.74,7.92
7.74,7.92
7.74,7.92
7.74,7.92
7.81,7.71
7.81,7.71
7.81,7.71
7.81,7.71
7.81,7.71
7.83,7.71
7.83,7.71
7.83,7.71
7.83,7.71
7.83,7.71
7.82,7.92
7.82,7.92
7.82,7.92
7.82,7.92
7.82,7.92
7.83,7.92
7.83,7.92
7.83,7.92
7.83,7.92
7.83,7.92
7.84,7.71
7.84,7.71
7.84,7.71
7.84,7.71
7.84,7.71
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.84,7.92
7.86,7.92
7.86,7.92
7.86,7.92
7.86,7.92
7.86,7.92
7.87,7.71
7.87,7.71
7.87,7.71
7.87,7.71
7.87,7.71
7.87,8.13
7.87,8.13
7.87,8.13
7.87,8.13
7.87,8.13
7.91,8.13
7.91,8.13
7.91,8.13
7.91,8.13
7.91,8.13
7.96,7.92
7.96,7.92
7.96,7.92
7.96,7.92
7.96,7.92
8.01,8.33
8.01,8.33
8.01,8.33
8.01,8.33
8.01,8.33
8.06,7.92
8.06,7.92
8.06,7.92
8.06,7.92
8.06,7.92
8.09,8.13
8.09,8.13
8.09,8.13
8.09,8.13
8.09,8.13
8.08,7.92
8.08,7.92
8.08,7.92
8.08,7.92
8.08,7.92
8.04,7.71
8.04,7.71
8.04,7.71
8.04,7.71
8.04,7.71
7.96,7.71
7.96,7.71
7.96,7.71
7.96,7.71
7.96,7.71
7.87,7.92
7.87,7.92
7.87,7.92
7.87,7.92
7.87,7.92
7.82,7.71
7.82,7.71
7.82,7.71
7.82,7.71
7.82,7.71
7.77,7.50
7.77,7.50
7.77,7.50
7.77,7.50
7.77,7.50
7.71,7.71
7.71,7.71
7.71,7.71
7.71,7.71
7.71,7.71
7.67,7.71
7.67,7.71
7.67,7.71
7.67,7.71
7.67,7.71
7.65,7.50
7.65,7.50
7.65,7.50
7.65,7.50
7.65,7.50
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.71
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.62,7.50
7.62,7.50
7.62,7.50
7.62,7.50
7.62,7.50
7.61,7.92
7.61,7.92
7.61,7.92
7.61,7.92
7.61,7.92
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.61,7.71
7.61,7.71
7.61,7.71
7.61,7.71
7.61,7.71
7.62,7.71
7.62,7.71
7.62,7.71
7.62,7.71
7.62,7.71
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.63,7.50
7.61,7.50
7.61,7.50
7.61,7.50
7.61,7.50
7.61,7.50
7.58,7.50
7.58,7.50
7.58,7.50
7.58,7.50
7.58,7.50
7.55,7.50
7.55,7.50
7.55,7.50
7.55,7.50
7.55,7.50
7.50,7.08
7.50,7.08
7.50,7.08
7.50,7.08
7.50,7.08
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.36,7.08
7.36,7.08
7.36,7.08
7.36,7.08
7.36,7.08
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.32,7.50
7.35,7.29
7.35,7.29
7.35,7.29
7.35,7.29
7.35,7.29
7.36,7.29
7.36,7.29
7.36,7.29
7.36,7.29
7.36,7.29
7.36,7.50
7.36,7.50
7.36,7.50
7.36,7.50
7.36,7.50
7.38,7.50
7.38,7.50
7.38,7.50
7.38,7.50
7.38,7.50
7.41,7.29
7.41,7.29
7.41,7.29
7.41,7.29
7.41,7.29
7.42,7.50
7.42,7.50
7.42,7.50
7.42,7.50
7.42,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.43,7.50
7.44,7.29
7.44,7.29
7.44,7.29
7.44,7.29
7.44,7.29
7.42,7.29
7.42,7.29
7.42,7.29
7.42,7.29
7.42,7.29
7.38,7.29
7.38,7.29
7.38,7.29
7.38,7.29
7.38,7.29
7.33,7.08
7.33,7.08
